node_id,x_in,y_in,ux_in,uy_in,vm_psi
171,-3.83280253,-3.22114921,0.00475674402,0.000944082683,7562.2424
172,-6.18705988,-3.07224035,0.00417751214,5.38015956e-05,7404.08716
173,-8.27623081,-3.16621184,0.00377694657,-2.8308903e-05,6552.57771
174,-10.2576313,-3.1653595,0.00339986943,3.13026903e-05,5547.54911
175,-12.2146511,-3.12995124,0.00304694567,9.33185802e-05,5121.4361
176,-14.1913023,-3.09744143,0.00270135864,0.000132053741,5006.15151
177,-16.1804867,-3.0930686,0.00235734507,0.000151557397,4992.99951
178,-18.1661415,-3.09355664,0.00201509683,0.000159865231,4993.64195
179,-20.1371651,-3.16799998,0.00167576643,0.000167094811,4991.8058
180,-22.054142,-3.18842793,0.00134619582,0.000169144187,4986.71366
181,-23.9225445,-3.09851336,0.00102460955,0.000161763004,4985.68541
182,-26.1751671,-3.11913228,0.000637371151,0.000143411729,4960.6958
183,-28.0880985,-3.25790286,0.000310124509,9.75996736e-05,4881.87807
184,-4.15692186,0.800000012,0.00353684975,-0.000452889974,7176.13045
185,-3.23316145,2.4000001,0.00418900838,-0.00134800933,5065.12113
186,-2.77128124,3.20000005,0.00490438845,-0.00190186175,10578.7153
187,-1.38564062,4,0.00724454317,-0.00324497535,26997.8958
188,-0.461880207,4,0.00821787957,-0.00360221486,27436.8958
189,1.38564062,4,0.0102352519,-0.00329158455,27554.2708
190,2.77128124,3.20000005,0.0125768343,-0.0019529321,10575.0462
191,3.69504166,1.60000002,0.0136988675,-0.000910651695,5644.72453
192,4.15692186,0.800000012,0.0139440075,-0.00050467957,7157.15633
193,4.15692186,-0.800000012,0.0139442515,0.000401983358,7176.23901
194,3.23316145,-2.4000001,0.0132920854,0.00129710871,5065.12305
195,2.77128124,-3.20000005,0.0125767021,0.00185096182,10578.7256
196,1.38564062,-4,0.0102365436,0.00319406996,26997.9076
197,0.461880207,-4,0.0092632072,0.00355130387,27436.9023
198,-1.38564062,-4,0.00724583538,0.0032406617,27554.2585
199,-2.77128124,-3.20000005,0.0049042562,0.00190200412,10575.0373
200,-3.69504166,-1.60000002,0.00378222973,0.000859726162,5644.69287
201,-4.15692186,-0.800000012,0.00353709469,0.000453758141,7157.04834
202,29.0163937,-5,0.0173361376,0.000207643694,4999.95923
203,27.049181,-5,0.0169970617,0.000207665813,4999.34717
204,25.0819664,-5,0.0166580789,0.000207761259,4997.12972
205,23.1147537,-5,0.0163193662,0.00020787814,4991.77523
206,21.147541,-5,0.0159812681,0.00020773201,4980.94287
207,19.1803284,-5,0.0156442765,0.000206432218,4965.6416
208,17.2131157,-5,0.0153086465,0.00020175823,4955.63721
209,15.2459021,-5,0.0149730248,0.000189283499,4994.26937
210,13.2786884,-5,0.0146305673,0.000162299228,5201.95492
211,11.3114758,-5,0.0142603517,0.000115657174,5859.75098
212,9.34426212,-5,0.0138127161,6.13621596e-05,7454.29264
213,7.37704897,-5,0.0131915221,7.56327863e-05,10596.6191
214,5.40983629,-5,0.0122666853,0.000400624063,15345.4749
215,3.4426229,-5,0.0109773511,0.00150870683,18064.0615
216,1.47540987,-5,0.0097156316,0.00339288707,22699.3255
217,0.491803288,-5,0.00906475633,0.00380430487,23367.957
218,-1.47540987,-5,0.00776428683,0.00344337849,22634.5768
219,-3.4426229,-5,0.00650280295,0.00156000466,18048.2305
220,-5.40983629,-5,0.0052139028,0.000452338281,15344.8223
221,-7.37704897,-5,0.00428932207,0.00012761679,10587.8877
222,-9.34426212,-5,0.00366812525,0.000113698348,7458.74154
223,-11.3114758,-5,0.00322049065,0.000167577353,5857.59001
224,-13.2786884,-5,0.00285043474,0.000214381595,5199.69889
225,-15.2459021,-5,0.00250810711,0.000241601985,4992.32503
226,-17.2131157,-5,0.00217268826,0.000254485174,4949.80111
227,-19.1803284,-5,0.00183788536,0.000259944325,4944.84977
228,-21.147541,-5,0.00150355243,0.00026194661,4924.84261
229,-23.1147537,-5,0.00117209158,0.000260613742,4869.71582
230,-25.0819664,-5,0.000846708601,0.000250562618,4790.03239
231,-27.049181,-5,0.00052829698,0.000215731954,4770.34798
232,-29.0163937,-5,0.000192532927,0.000112864785,5256.62866
233,30,4.090909,0.0175054353,-0.000262564252,4999.98258
234,30,2.27272725,0.0175054986,-0.000168537241,5000.21045
235,30,-0.454545468,0.0175055638,-2.74412541e-05,5000.46077
236,30,-2.27272725,0.0175056271,6.66187916e-05,5000.19352
237,30,-4.090909,0.0175056718,0.000160644748,4999.98047
238,-29.0163937,5,0.000192390566,-0.000112988404,5251.27612
239,-27.049181,5,0.00052782672,-0.00021553773,4773.27897
240,-25.0819664,5,0.00084628223,-0.000250239595,4788.2443
241,-23.1147537,5,0.00117179006,-0.000260165951,4873.23893
242,-21.147541,5,0.00150327873,-0.000261340523,4925.1818
243,-19.1803284,5,0.00183761562,-0.000259243447,4944.97021
