node_id,x_in,y_in,ux_in,uy_in,vm_psi
720,-23.5808964,-0.405562609,0.00107253122,2.14905394e-05,5080.95723
721,23.5808964,0.405562609,0.0134085538,0.000113182607,5003.02861
722,-6.35784054,0.00983894058,0.00380605389,2.16736703e-06,2384.74326
723,6.35788536,-0.00985237304,0.010684696,0.000132353947,2384.63586
724,-27.1068325,2.6804297,0.000471181091,-0.000104516563,4926.95537
725,27.1068325,-2.6804297,0.0140165277,0.00027293124,5000.05713
726,-20.9341488,-3.36293435,0.00153920148,0.000177772905,4985.00049
727,20.9341488,3.36293435,0.0129525755,-4.02748192e-05,4997.88916
728,3.21686673,-3.22741222,0.00973003078,0.000382106664,8156.23592
729,-3.21589732,3.22989106,0.00476184068,-0.000248180731,8164.90788
730,3.27111125,-1.18801904,0.0104677221,0.00023622693,2810.37009
731,-3.26984906,1.19041169,0.00402356079,-0.000102027028,2815.17407
732,-1.78082168,-4.18379593,0.00591768511,0.0011046126,17388.7078
733,1.781057,4.18384075,0.00857328996,-0.000969794404,17387.5858
734,-5.28275108,-2.71551013,0.00420875428,-2.87420335e-05,5874.85571
735,5.28327703,2.71478343,0.0102821765,0.000163278659,5874.62462
736,-5.45403385,-3.56763649,0.00435446715,7.41581334e-06,7636.88467
737,5.4543519,3.56727314,0.0101363538,0.000127102394,7636.62422
738,-27.0658016,3.41208982,0.000488668971,-0.000138391915,4945.75713
739,27.0658016,-3.41208982,0.0140094664,0.000310770469,4999.94512
740,4.62584734,-2.43409348,0.0102582686,0.000131241744,5324.16953
741,-4.62481785,2.4356513,0.00423291698,3.1661707e-06,5325.42563
